G,x,y,x2,x3,x4
F,58.0,194.42795653659527,13794.000985972927,13979.280018256559,-11121.708029605252
F,59.0,197.10563469606421,10216.26282816751,-51595.09679188596,-15422.606052186682
F,60.0,199.5691718721704,1289.008136106293,-13045.490408599084,-90516.99182626035
F,61.0,203.12536165121722,-4365.2568480487525,73884.74693852432,-110770.60861835002
F,62.0,206.17938408208693,17087.908974679212,-19198.50900421534,-20311.536917844376
F,63.0,209.09698934663382,-16329.845029750102,-67767.35832178916,68735.72165758362
F,64.0,211.27690506241905,3678.0562653087554,-5712.876512731672,-56997.60802699977
F,65.0,215.20609455929664,-10439.68887634281,33094.414143333815,2381.6488048283186
F,66.0,217.74806616832916,-11215.733837456195,-11133.04285062787,-14356.95382529244
F,67.0,220.68178520038632,4063.8764599802234,-893.7786193362604,-19754.58567664739
F,68.0,224.32751546481592,-9610.79484668843,37119.50272763034,-16793.765642796938
F,69.0,226.92864647939183,5823.548169683956,-15409.487825556858,-73469.93581351041
F,70.0,230.2216284717195,-14822.592593302074,-10876.732817776463,175774.16813100953
F,71.0,233.39729135099824,-4167.799864194338,2086.891937029508,-32547.757889104854
F,72.0,235.6707562844971,5420.459892444729,-51949.28937850731,46692.13684295816
F,73.0,239.2213336161994,-9460.284758723925,-9477.499498104147,10048.941213299091
F,74.0,242.1103988335617,-12716.508101731168,-9019.512896031814,28434.213290229487
F,75.0,245.01380752540237,918.407125113851,-26963.703419976453,74607.68382945009
F,76.0,247.68467755736782,-13120.231886443324,34981.213543841055,-85838.06873922393
F,77.0,250.74515295974908,304.7860499980769,11339.058073430682,8216.464954392211
F,78.0,254.249307930434,2949.739172366521,-816.5820964490825,-102975.93089705461
F,79.0,257.0658281092374,12013.874841614457,23885.595668005157,49074.64123906957
F,80.0,259.87219607752775,10027.725959475682,-7603.444340138088,52334.14340951062
F,81.0,263.3042242729591,3038.2238574676217,-19656.054272916306,4625.024786212506
F,82.0,265.52910514422535,12805.945709060055,60387.234579464486,96541.05795984699
F,83.0,269.32987116184484,12018.130899761916,17339.063182946706,66839.26593838666
F,84.0,271.829660615648,2475.6927371335523,3606.5899562139134,-43768.16725470218
F,85.0,275.01126612464736,-6022.469892686132,-4459.713420166914,55295.47418310249
F,86.0,277.875866296023,4249.106855519518,25874.47541914232,-53053.569706735936
F,87.0,280.9866724923427,-1340.9993049783745,-30273.736442576377,-262.5443715716936
F,88.0,284.1424465612695,-2254.101750132787,41992.65627331991,-4493.630499885795
F,89.0,286.75832425090067,-5553.086172292353,-69412.62723088435,59448.06851031287
F,90.0,289.93957504058386,4569.15574952976,32602.785189715567,29519.519472802003
F,91.0,292.8805161258899,33.561699782289196,35837.68886910067,-10890.466932620613
F,92.0,296.05276593925606,9526.80809981408,-36812.126577495976,16314.074679678644
F,93.0,298.98075122990525,5357.475460559804,-22098.478478101097,68949.70371880586
F,94.0,302.0982592673621,5050.835343947692,-43607.31734415887,-21411.577478683448
F,95.0,304.97235374712,-6413.989600377577,40538.85650858215,25102.61178681086
F,96.0,308.01967847820765,-4524.86053528471,-22708.075704495262,-66694.6626899241
F,97.0,310.2817192627513,3996.7765437937915,-11872.626024752104,-31656.894475428642
F,98.0,313.7150206456371,-14929.00729738132,-12035.410144473175,-30670.123966705014
F,99.0,316.9211221066712,-3258.661183342526,-35871.622706406415,-4014.211663874483
F,100.0,319.5722197462858,-921.6094856939712,35497.00009929999,-50337.05060268411
F,101.0,4000000323.049779,7004.689432962095,-13735.453450275772,40529.11990726803
F,102.0,325.9510044629357,23604.78862391304,-38064.828089978255,9450.091460600675
F,103.0,328.78123279450773,12912.26611488795,62256.01297005219,-86165.96387676237
F,104.0,332.2157820505687,-16373.964845199083,-23297.47133898838,87362.5853887659
F,105.0,334.97416136616204,1501.2756388671614,-30042.463824102608,52498.77190842267
F,106.0,337.9108143593483,12012.145337026192,-5545.527839458358,-2705.4295783957473
F,107.0,341.0147076381207,9192.541926768898,-24076.063777108215,-95006.76038851937
F,108.0,343.9153443683968,-2727.8618956068844,-50960.42171237404,-68460.65116157438
F,109.0,346.9626670738466,-5421.262766840463,1131.8876709991896,-38590.22817525947
F,110.0,350.23903853399213,14268.862689518191,33995.509223644454,-49066.47866523271
F,111.0,353.4305711696169,-9917.141751409148,-15920.260321459948,-21313.939380865595
F,112.0,355.7705974455693,-5859.103142944519,-30378.32936379245,33363.820175959816
F,113.0,358.7079540429515,13689.859450192349,-26376.08893087615,23618.77295551532
F,114.0,362.53328245020447,14302.295730715336,-42619.67871658381,35141.85966089863
F,115.0,365.2738946777172,-11999.540581727617,-38487.51438328737,-53430.73875708266
F,116.0,367.7509137007928,1725.8412262096413,14986.004852751683,21994.375298569616
F,117.0,371.42608104117267,9586.925170506083,11888.655336586424,-57169.14681821812
F,118.0,374.2529188505463,-14055.419354792042,2145.9707501147764,-57001.64390128519
F,119.0,376.81449629903216,-15288.328984361291,9256.69478786325,108332.76563108034
F,120.0,379.87872321272573,-14050.669489926155,-13659.393039376986,25295.60506595327
F,121.0,382.9716773985938,-4029.6755758722315,-33270.94885664151,23225.733495614513
F,122.0,385.894730861833,-11511.184665871779,-751.8611818112468,-60852.769030791686
F,123.0,388.7673921474975,-12913.359694309775,16853.553760952327,-30313.854084919305
F,124.0,392.61015449883064,4077.827551495579,-26171.265533487258,-48663.47734275803
F,125.0,395.1603944861557,2926.7680950459307,6035.419735875068,-52353.24386885734
F,126.0,397.91616770280507,2601.4249834870498,-10520.664825514097,12693.130228462354
F,127.0,400.92133524337356,-8665.850626798814,-8335.201534348536,78329.28255863169
F,128.0,403.5754538635631,-4387.195996890059,-39088.05185688534,48894.70095620199
F,129.0,407.04352127903803,-2698.73564793211,-4782.0544366569475,30000.78244110926
F,130.0,410.1512464036986,-7053.339582870508,-18330.790499085833,76721.53477103611
F,131.0,412.96673680873437,1982.3832272706088,-53194.56550064749,21980.77650186856
F,132.0,416.2675929538792,23069.666500649575,51854.9112067433,99731.05537660045
F,133.0,419.30987296999507,2328.2631496638996,-342.7528396032388,391.34687662782306
F,134.0,422.80847263586793,-3595.1391880865713,31803.541613569887,101127.00550639056
F,135.0,425.4014918619402,-1493.069020067753,-33543.903945570906,52145.374665048636
F,136.0,427.99264185630557,-10739.71218535002,22831.379923363802,-8371.204681471534
F,137.0,430.76732582293357,-2412.253616412146,-38024.399725959585,-7498.84599800758
F,138.0,434.3157652207557,-6390.886648199346,6194.949827445396,80943.08052720265
F,139.0,436.4944367008903,-1391.5321954862766,-22488.643164235724,-40453.12945575288
F,140.0,440.0968299311071,-2620.659455779692,-38763.81430453368,72659.90938477487
F,141.0,443.06106034198376,1700.5022643687462,-13291.115370685762,70862.0550412041
F,142.0,445.8106177753467,12301.733811624817,33999.89097532899,46783.28055480849
F,143.0,449.1148020375721,-318.51512370840203,6437.50504354893,-73292.18596135503
F,144.0,452.0573067726847,2647.557573879782,55542.824867895666,-19661.71897292222
F,145.0,454.7854470520632,-12202.253335907117,2457.5550872184035,579.521696219053
F,146.0,457.9996628853146,-10722.54635196927,19968.97514853666,28084.28389226919
F,147.0,460.7007456357161,-5103.9127168474815,35590.850821648855,3028.342197512889
F,148.0,463.9707324531031,-1452.5230947930252,-11752.52952791786,-22353.010550712097
F,149.0,467.22686290650887,8569.494315518077,37070.21992138526,9534.164353199998
F,150.0,469.951800709469,5284.837478743547,-2391.326451394651,3679.0123389345254
F,151.0,473.15931137854585,-13733.803556052926,21851.245318498655,-11195.818571008862
F,152.0,476.0785637622194,-10956.133782750843,2670.881035926665,58716.51415051355
F,153.0,478.9694736872117,-2230.20401382224,-5544.694402195186,8336.439160833395
F,154.0,481.85669965380373,-10244.590431429397,36935.83752043291,31166.7340338892
F,155.0,484.9960732921414,-2512.7802936337457,40819.781741572384,10487.412134474238
F,156.0,488.5036449831125,12695.295917532496,30141.61790879451,-18340.604256929633
F,157.0,490.9350484479906,-5100.946471312152,16979.53333824404,-83589.69733296038
F,158.0,494.0640680872848,9575.361508601347,-31859.053814509123,-1551.9649238913241
F,159.0,497.01546848571513,-2965.29140671136,-11184.466615617097,-20876.642606664263
F,160.0,499.9832270994291,8882.66033494112,-14229.860887371708,-74386.78098150146
F,161.0,503.52490027551517,-1029.2763722923473,-8924.193918087387,-3540.4785817676066
F,162.0,505.81656540374604,4704.248578985294,38862.924847687515,-90053.64245092514
F,163.0,508.8712601945864,1898.360018424865,10596.730986643925,79039.28070114004
F,164.0,511.72980805367445,16491.089435473477,14136.975156381914,44117.24420999346
F,165.0,514.8942042495114,2563.495868441413,-16769.939521843837,47991.84929338604
F,166.0,517.7725164485167,-1306.1097432385004,-6775.113760359331,-31196.016134292735
F,167.0,521.1838983909184,-5856.532477162378,-5939.818881955615,12609.669737423063
F,168.0,524.108182556469,-7497.271105710406,44649.627239292604,-34183.633171388756
F,169.0,527.2229826004278,-4801.120559482527,-3501.1902824995473,5266.745439347457
F,170.0,530.1823868510273,11192.595153339726,-11469.02686492798,-3169.2130747341193
F,171.0,532.7068370047496,6896.847759597556,365.5527695288136,101757.35653840342
F,172.0,536.233505826971,10603.974281163428,45539.585396333285,42169.64256083907
F,173.0,538.6584673634487,19663.661661583854,28674.05615010126,-53647.0709495881
F,174.0,541.8510325239218,-6007.768872680392,6466.355614820803,9428.687434453566
F,175.0,545.2487910543665,-3302.32553434836,34372.95096267911,81964.94150838384
F,176.0,547.5671221940395,-6883.52808801191,-4412.508497653476,54350.34777906764
F,177.0,550.3669230143269,-19476.2338922201,5452.406966717279,9790.617965573223
F,178.0,553.8654042520119,-12291.795451262953,54546.25796781454,-57276.33671230344
F,179.0,556.5080872473117,23.029100849854398,52833.47306398781,35442.49550377633
F,180.0,560.4045035783648,1234.9058913895778,-16909.774855176907,-117824.81895213836
F,181.0,563.3159822203429,-3182.3050940003127,-17773.189762723985,-37377.196972870064
F,182.0,566.0071298464514,-12736.191945618906,14116.657581192923,-6397.791441993665
F,183.0,569.1246429032234,-1933.7495330138297,-40432.419766635976,-9706.378846409225
F,184.0,572.2292759617734,-14179.11528665982,-18485.90117951841,7585.235542154438
F,185.0,575.295530910787,12022.88497860127,20196.598705753237,-48841.454250976174
F,186.0,578.3511419052204,7241.778400997614,17226.992098506136,88665.8535401485
F,187.0,580.9378902527476,-6149.9074446763625,46289.41711972907,-25508.153265130222
F,188.0,583.7217048517252,4681.567195586479,14431.238088092054,-42456.64563510981
F,189.0,587.1978303241037,8310.833824685806,33150.649338678275,42733.81243359433
F,190.0,589.8440806750741,14127.717378555155,6802.264634223669,8221.661645604387
F,191.0,593.0881241676796,-15299.027019594918,10155.91363838118,30167.339592963515
F,192.0,595.7855732624929,9361.488627104382,-4581.049762075998,-59975.94479371827
F,193.0,598.572267412458,6981.390022368766,-26085.594072881802,-73396.05896620355
F,194.0,601.5560269273387,3590.738107686028,-30571.17872176128,-62183.398748372994
F,195.0,605.3741429290121,-3222.5369238163876,-27796.328683160835,4358.6239996396225
F,196.0,608.2997153140905,-20055.080902914215,-16992.97172115385,80865.56616279992
F,197.0,611.5014894063486,28470.38379481409,-531.9312657444485,-31311.81422814036
F,198.0,613.9237241702831,-773.2673657495395,8987.787662921615,-7221.385726172136
F,199.0,617.0397260444568,13323.852276461397,-4995.458628808408,-27977.580660541684
F,200.0,619.4183847483254,-1571.8165487244112,8180.605553938594,46160.873522703805
F,201.0,6000000622.984558,21415.15844786559,65534.48073402182,16215.77735804523
F,202.0,626.129634740933,-2045.2158706701066,-11168.834239354068,-8890.574808992329
F,203.0,629.0745148347107,7680.185410844215,-23135.61622292287,-4955.902497683621
F,204.0,632.2336202491422,6672.628774390913,11931.66138364562,27550.44885780939
F,205.0,635.0164174784853,10737.98447434787,-1384.8002976720518,-31148.030204609306
F,206.0,637.6617196398912,-23206.218908332365,-24217.530591794442,66179.53409918916
F,207.0,641.1424189690638,1760.0959463167176,-40999.39686788955,-25894.939715515582
F,208.0,643.7619711075014,-583.1271148779314,-59860.704481457054,-58175.78176888809
F,209.0,646.987373964894,-6658.283782058536,-32158.31070491773,-34685.84099339963
F,210.0,650.0274541519459,-9923.551287703573,18050.57977682517,42290.51519539463
F,211.0,653.0148042764607,-1983.067629240907,-37726.8078970513,50198.400326685136
F,212.0,655.9763041077465,-1921.3777209990678,10404.67016736394,86990.69800081641
F,213.0,658.8146814981599,-11388.457402694794,-18982.46492458218,17022.259387463368
F,214.0,661.6735951152092,-10534.696836758156,-6074.835310725603,35845.99109186681
F,215.0,665.2595573667759,5330.366424671448,40380.96725718272,-37861.69632265053
F,216.0,668.1456628696686,-4532.025716641048,-66428.07531390579,-111507.2211291517
F,217.0,670.5487515540597,3839.1551232808206,14905.422460658208,-263.7743985762612
F,218.0,673.8995067778794,5971.352821082209,-40621.163808509395,-24252.184154497845
F,219.0,677.0799754316924,-16981.40027524153,-4007.7635280142736,61337.669901773654
F,220.0,680.6394846495695,-2714.667078286049,-11143.737422007265,-37237.73007724759
F,221.0,683.1948598595017,4653.151749808172,-33667.57554169785,-56593.1374618902
F,222.0,686.0210431828747,8832.121043930616,-36998.38264333762,20383.899568577344
F,223.0,689.3341046761337,-6980.336439869054,-20223.005865924228,51848.78443152775
F,224.0,692.5201321956723,-6370.441594201701,-6276.2511036890255,12611.86030445956
F,225.0,694.9406876040283,-10354.152090863063,-6028.607971842959,-26649.751300282354
F,226.0,697.9386394931314,3977.9347417942645,33084.078274578605,-6150.003788390079
F,227.0,700.6826718725715,9949.865561447612,3017.054904103534,82502.3982867918
F,228.0,704.0327691553614,-1169.721562976615,-13451.854640685175,94649.44948027817
F,229.0,707.1682845204014,2633.6189519948766,-7625.898679396697,-3097.9189369052147
F,230.0,710.2428144449042,478.2758425935377,65652.1556326254,-53777.772705807714
F,231.0,713.517804346909,22924.947581557863,21562.704965007244,62770.6806046254
F,232.0,716.385214990179,1812.514488701103,22010.740102109645,-52917.16703153798
F,233.0,718.8312028023124,-11665.206931282157,3259.9833437152747,-39966.27499618641
F,234.0,722.0422984215917,17248.29507610616,-6340.123363559578,-16600.160948982164
F,235.0,725.286908782377,6276.3971587542965,55740.324839931454,52645.47458979365
F,236.0,727.7896257606064,24388.17684090062,46039.26492260588,-72188.90215220903
F,237.0,730.9923425595325,-4218.917696700284,-5221.271516245337,-35036.80842805638
F,238.0,733.4145639126773,6059.702940663413,-16008.029024250955,-22454.378941543626
F,239.0,737.3088561068429,-5807.481671290206,-3561.750909442493,12593.067799619745
F,240.0,740.3862428100117,-5913.124432915917,46689.16125824466,-46442.39934203608
F,241.0,742.6475830893602,11464.823751487114,2241.0196109349945,17262.366296472017
F,242.0,745.8163876980414,-3501.111437703421,-73490.1714948749,-27815.97605305651
F,243.0,748.8170744010367,6995.280399706967,23877.199668435995,120559.81061491612
F,244.0,751.6668420688725,17298.768904260236,-39847.18427619176,-21333.170936415063
F,245.0,754.9717872909839,-3814.9668004964988,5065.257649032589,-36423.720977474644
F,246.0,757.9211733542762,7130.44879251101,14824.595756334893,-4751.291451046595
F,247.0,760.547106736926,-2574.368025209836,-10847.901054105736,38048.4734169445
F,248.0,764.4379595343936,-10435.715418699012,-85.08649712096822,15024.211592265177
F,249.0,767.2552136392076,2540.4030201440096,-11271.769325521896,37262.75605355958
F,250.0,770.436252996083,4175.323166205501,-6550.277593540279,-43706.49702651412
F,251.0,772.8072979506188,8860.391961748675,30673.77918515456,-34840.907261745466
F,252.0,776.3434621546327,-23694.65353317682,-60835.491644692964,34198.24726252231
F,253.0,778.8847277929908,-17785.282594503384,32918.258279789945,34775.95445082855
F,254.0,781.9622016447006,-1304.7774105174317,-72892.8048962831,-31326.33008429346
F,255.0,784.5218812846557,8274.181213666512,4104.970723616637,133871.06081588435
F,256.0,787.9967656203044,9730.931538144385,-49893.089153264926,70121.35977185283
F,257.0,790.9472653897859,609.6396318534381,-35403.38663654831,-48413.619826357986
F,258.0,793.9317253542604,11979.236021951529,-15032.249058269012,45110.06839232485
F,259.0,796.6090616037279,503.2309164425636,35989.612315535,18259.09951169791
F,260.0,799.8647072447382,6526.424766705198,-25149.77727957382,-46165.06116542157
F,261.0,803.1411659706662,302.97502610467154,-4331.968174969092,-91088.31664087913
F,262.0,805.8686314217398,2350.4695997463587,60968.30147288003,29022.118770290777
F,263.0,809.1646117193148,2875.0305018469476,20681.184552259496,-50530.66544714499
F,264.0,812.3408822119267,-11036.643879870766,-8708.995683251878,-3944.8355004758732
F,265.0,814.5464026713848,-15758.834925940233,16817.691757091354,-3816.3823853123868
F,266.0,817.9890897570906,-24876.19904863307,-10620.760903318265,47051.01583792466
F,267.0,820.8340600334108,885.0253585251386,-21964.18201797044,67758.99520883142
F,268.0,824.0560374079469,-13996.617444945085,35548.21408599353,131053.50455625604
F,269.0,826.5190774734808,-9745.321560530465,-35302.37501697659,73575.08439394347
F,270.0,829.4205782770621,-13411.691940157038,-76077.58033715453,20843.73398608577
F,271.0,833.2216512999464,15037.524005893525,-4860.480797472203,-38420.0778028925
F,272.0,836.4122975612149,5740.737360395671,2169.1734796804376,36625.34671050729
F,273.0,839.0101634820003,-3393.0357701741277,-7861.2022586325975,25473.098924137965
F,274.0,842.1038175415122,-6941.568530397566,1109.765068822689,57061.259260583916
F,275.0,845.0770098940529,658.6928976728829,-14525.298359759096,7374.368374674614
F,276.0,848.0706519796483,17764.953154729305,-17221.547058442215,72225.91248007755
F,277.0,851.2886847733383,7534.11054614535,52301.02987190812,103984.07174737017
F,278.0,854.1038853835018,-11651.67239245954,-894.2267815452154,6648.456554836124
F,279.0,856.9696524553689,1016.9821009295621,-37399.25400716045,-19696.671289336682
F,280.0,860.0878495470483,3039.153881048788,20065.606958357024,-16112.741862184432
F,281.0,862.5506240674583,-10130.426680590632,11471.676150323015,-26541.562742510123
F,282.0,865.9659762901788,593.6261591818069,4995.251899094886,-26395.5524394924
F,283.0,868.754493084951,-18117.520013935766,67088.44773704046,-22936.225770723977
F,284.0,871.9497448620821,3948.343267687219,38184.599239206014,-39710.617434833206
F,285.0,874.6652144743077,2659.0795733584,-26208.782276173955,-34739.47276844485
F,286.0,878.5143577998184,11930.903187007581,-3925.860033391212,-12658.476264103363
F,287.0,881.1242793501513,13210.587886276815,29944.439047082295,5865.898628303977
F,288.0,883.765031137542,2598.1845928110024,-1327.6563027484451,91.18727960625037
F,289.0,887.107787093351,-4659.721681536105,-10092.43744559209,-4803.632106847055
F,290.0,890.1959356880518,13941.949265220732,4877.625798449979,-17878.04877264331
F,291.0,893.2012324165629,-1894.0965098125034,23450.505884097372,1128.0796216594329
F,292.0,895.8947334958636,11584.265615351747,54983.041451386925,34736.90906234482
F,293.0,898.8570920861323,-5635.457955923949,-4668.285466004446,-58082.85962887092
F,294.0,901.514744657324,-433.63356363525736,-10453.977691146494,-19158.49121423649
F,295.0,904.9707286813365,-4711.387289810246,-28098.29185016746,54785.343055457946
F,296.0,908.0336286769855,-4052.0838274177113,22489.73349212875,-53699.16089121566
F,297.0,911.5451280423985,-6613.321575645888,-15018.087482367759,-29556.98819527453
F,298.0,913.8938574890592,6783.93400967385,11186.744960931066,-29808.6803102712
F,299.0,916.9437123104822,2144.5037393386015,2193.8947983175676,41655.811278108675
F,300.0,919.7483314415127,2275.773706842075,-60198.94537160659,52008.00026331194
F,301.0,8000000923.340339,-16620.290461711895,2168.0590224045186,-25263.5956264809
F,302.0,926.1054110848538,-10027.846137300328,-3294.656453460946,-63510.44793520855
F,303.0,929.1092215754525,3677.876452196534,-19020.647068231236,-27432.79445315288
F,304.0,932.272025463225,9526.160105154999,-6055.449627616593,-76079.51079453358
F,305.0,934.965049532218,-3327.44713780156,-70170.22515156,49471.66768879946
F,306.0,938.1205286511353,8929.26674279676,10593.125389922872,-14284.013441887191
F,307.0,940.715911071442,-10612.887541857592,-40009.37614198115,77069.96231899578
F,308.0,943.4683644884019,-16351.465376384378,8046.686782349649,24017.792171365967
F,309.0,946.6244461269919,-26451.79829497164,-5188.478674176634,24675.712424946356
F,310.0,950.3195176343837,-9753.074424465422,57901.09734917949,-41293.19315440538
F,311.0,952.9295427071025,7203.162989982978,-49816.051551827484,108317.7395973409
F,312.0,955.5735714568133,7803.665487821672,72946.61265201456,-139291.702133989
F,313.0,959.4539575997957,12589.055873697023,18346.575685875956,21925.090690453915
F,314.0,961.9479830945731,6837.068037217947,16687.25726854126,17948.242527124825
F,315.0,965.1323831817266,4735.657171364424,-29165.589536725947,4865.218958966451
F,316.0,968.0707064618005,-5468.5509668676905,27540.178402930815,-28518.65641821903
F,317.0,971.1397908397703,9579.272165781722,6848.73194611375,-6902.077955887183
F,318.0,973.8389858687773,6567.60173522676,40679.98472288687,103631.77781368823
F,319.0,976.8854288484287,916.7705831328618,-2157.0214212430215,30043.73250099525
F,320.0,979.7801942994038,-17978.244561927586,1389.0003382075297,10070.21544384114
F,321.0,982.8086663930217,-2201.598578864094,35761.13569833573,-53559.65450885404
F,322.0,986.1801414864699,-11442.225327698536,-60362.04979368624,-33163.67750606974
F,323.0,989.4674400646278,14261.718647400514,-7003.943708561377,-76019.5018645151
F,324.0,992.0640393648591,-7706.65290032152,16194.988283738474,-564.2242693639112
F,325.0,994.989705811426,17143.238863953917,28858.622054948515,18558.474738294546
F,326.0,997.9282241357025,-15471.587229633373,32879.25215565068,-11532.042428617307
F,327.0,1001.2275591344433,-1680.0923060920686,-29542.760442367864,-6994.841054800669
F,328.0,1004.2496062289359,17680.286301816774,7163.461306676746,-37886.72493262212
F,329.0,1006.934127395978,3415.707458502879,31618.969621440214,-21895.921015730455
F,330.0,1010.7539321771795,12555.562978131831,-22738.03223525895,-53464.44201221332
F,331.0,1013.0824985436122,10197.311575632952,-32206.653574209122,-56311.70017195828
F,332.0,1016.6107138193266,16380.628257947958,20167.782174037693,26238.35758757469
F,333.0,1018.7358726690118,-16491.220682735704,19994.04710616675,3501.5911194093997
F,334.0,1022.2201179668829,5090.576556355109,17736.06351177528,32882.25678121378
F,335.0,1025.7272156928511,692.0710153477738,-487.54330913641945,-22935.798930859248
F,336.0,1027.9008923740726,5511.122740822969,-17863.566588242997,-100000.61969981807
F,337.0,1030.5894821651002,-8938.224423305086,-24655.652061704135,72374.97201503675
F,338.0,1034.444669806194,-5229.905212969471,20976.072609217816,26302.913148149593
F,339.0,1037.0976310208878,12727.408678814685,-9189.512998865093,3111.785827581646
F,340.0,1040.2667107323691,-15362.78931793874,-7255.386686476058,-26051.737870188586
F,341.0,1043.8367292015039,3421.242818781517,-31474.983859397584,-25257.381018715903
F,342.0,1045.8397961076896,-5298.452555849005,51153.52643376803,13271.971687716392
F,343.0,1048.9966092238515,3368.2442146050703,2228.027974064333,84631.9278237392
F,344.0,1052.246887344168,-7107.226078411726,39915.00098992761,-28925.468062834843
F,345.0,1055.0813218255698,-3361.0506546651454,-1220.6456391220327,-17205.16151068904
F,346.0,1057.7048657128753,-6579.645362948697,3282.1010346212465,-17133.615715806973
F,347.0,1061.2942108665497,-13194.591621473899,-24101.72194884243,45527.95461613467
F,348.0,1064.2335061792814,820.76603848018,-8914.787569589374,38671.993348303506
F,349.0,1067.231905143645,-10945.826884243852,-50930.600332946546,29662.69091654803
F,350.0,1069.8600874405602,-5509.144424015714,20244.23751132715,42907.41964822138
F,351.0,1073.574937072723,-10935.524005281983,3286.9534748915335,24547.855785278738
